# experiment=pvs_sweep engine=helix-f3270d5 date=20260808-073948
# suite=tests/data/stockfish-bench-all.epd budget_ms=1000 reps=3 min_depth=1..6 scout_after=1..5 positions=309
fen_id,fen,min_depth,scout_after,rep,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_hit_rate,time_ms,bestmove
292,8/5pk1/2R2pP1/p6p/6PP/b6K/r1N5/8 b - - 0 48,6,2,0,10,18,1496064,748410,4,430862,92121,0.2138,950,g7g6
292,8/5pk1/2R2pP1/p6p/6PP/b6K/r1N5/8 b - - 0 48,6,2,1,10,18,1492992,746542,4,429240,91957,0.2142,949,g7g6
292,8/5pk1/2R2pP1/p6p/6PP/b6K/r1N5/8 b - - 0 48,6,2,2,10,18,1494016,747098,4,429695,91995,0.2141,950,g7g6
293,8/6k1/2R2pp1/p6P/7P/b6K/r1N5/8 b - - 0 49,6,2,0,10,17,1592320,732951,9,495275,165969,0.3351,949,g6h5
293,8/6k1/2R2pp1/p6P/7P/b6K/r1N5/8 b - - 0 49,6,2,1,10,17,1597440,735660,9,497178,166142,0.3342,949,g6h5
293,8/6k1/2R2pp1/p6P/7P/b6K/r1N5/8 b - - 0 49,6,2,2,10,17,1610752,742229,9,500818,166744,0.3329,949,g6h5
294,8/6k1/2R2p2/p6p/7P/b5K1/r1N5/8 b - - 1 50,6,2,0,10,17,1667072,791336,6,435769,130302,0.2990,949,a3b2
294,8/6k1/2R2p2/p6p/7P/b5K1/r1N5/8 b - - 1 50,6,2,1,10,17,1646592,781579,6,434083,129689,0.2988,950,a3b2
294,8/6k1/2R2p2/p6p/7P/b5K1/r1N5/8 b - - 1 50,6,2,2,10,17,1648640,782532,6,434249,129751,0.2988,950,a3b2
295,8/8/2R2pk1/p6p/7P/b4K2/r1N5/8 b - - 3 51,6,2,0,10,17,1634304,790798,7,438929,123248,0.2808,949,a5a4
295,8/8/2R2pk1/p6p/7P/b4K2/r1N5/8 b - - 3 51,6,2,1,10,17,1643520,794867,7,445542,127507,0.2862,949,a5a4
295,8/8/2R2pk1/p6p/7P/b4K2/r1N5/8 b - - 3 51,6,2,2,10,17,1633280,790313,7,438260,122908,0.2804,949,a5a4
296,8/8/2R2pk1/p6p/7P/4NK2/rb6/8 b - - 5 52,6,2,0,9,15,1733632,835755,14,395822,90082,0.2276,950,a5a4
296,8/8/2R2pk1/p6p/7P/4NK2/rb6/8 b - - 5 52,6,2,1,9,15,1724416,830639,14,392464,89960,0.2292,951,a5a4
296,8/8/2R2pk1/p6p/7P/4NK2/rb6/8 b - - 5 52,6,2,2,9,15,1711104,823912,14,389898,89720,0.2301,950,a5a4
297,2R5/8/5pk1/7p/p6P/4NK2/rb6/8 b - - 1 53,6,2,0,10,15,1272585,609295,4,278060,60594,0.2179,710,a4a3
297,2R5/8/5pk1/7p/p6P/4NK2/rb6/8 b - - 1 53,6,2,1,10,15,1272585,609295,4,278060,60594,0.2179,711,a4a3
297,2R5/8/5pk1/7p/p6P/4NK2/rb6/8 b - - 1 53,6,2,2,10,15,1272585,609295,4,278060,60594,0.2179,710,a4a3
298,6R1/8/5pk1/7p/p6P/4NK2/1b6/r7 b - - 3 54,6,2,0,10,16,1601536,799835,11,426204,84150,0.1974,949,g6f7
298,6R1/8/5pk1/7p/p6P/4NK2/1b6/r7 b - - 3 54,6,2,1,10,16,1605632,802331,11,428540,84592,0.1974,949,g6f7
298,6R1/8/5pk1/7p/p6P/4NK2/1b6/r7 b - - 3 54,6,2,2,10,16,1602560,800320,11,426915,84416,0.1977,950,g6f7
299,R7/5k2/5p2/7p/p6P/4NK2/1b6/r7 b - - 5 55,6,2,0,9,15,1509376,753393,20,454579,85223,0.1875,950,a4a3
299,R7/5k2/5p2/7p/p6P/4NK2/1b6/r7 b - - 5 55,6,2,1,9,15,1515520,756397,20,455848,85389,0.1873,951,a4a3
299,R7/5k2/5p2/7p/p6P/4NK2/1b6/r7 b - - 5 55,6,2,2,9,15,1506304,751917,20,453986,85149,0.1876,950,a4a3
300,R7/5k2/5p2/7p/7P/p3N3/1b2K3/r7 b - - 1 56,6,2,0,9,15,1464011,741939,19,455396,93388,0.2051,927,f7g6
300,R7/5k2/5p2/7p/7P/p3N3/1b2K3/r7 b - - 1 56,6,2,1,9,15,1464011,741939,19,455396,93388,0.2051,929,f7g6
300,R7/5k2/5p2/7p/7P/p3N3/1b2K3/r7 b - - 1 56,6,2,2,9,15,1464011,741939,19,455396,93388,0.2051,927,f7g6
301,8/R4k2/5p2/7p/7P/p3N3/1b2K3/7r b - - 3 57,6,2,0,9,16,1623040,806523,12,397898,66533,0.1672,950,f7g6
301,8/R4k2/5p2/7p/7P/p3N3/1b2K3/7r b - - 3 57,6,2,1,9,16,1611776,801029,12,396045,66121,0.1670,950,f7g6
301,8/R4k2/5p2/7p/7P/p3N3/1b2K3/7r b - - 3 57,6,2,2,9,16,1614848,802510,12,396631,66294,0.1671,950,f7g6
302,8/8/5pk1/7p/R6P/p3N3/1b2K3/7r b - - 5 58,6,2,0,9,16,1523712,758143,4,433300,65971,0.1523,951,h1h2
302,8/8/5pk1/7p/R6P/p3N3/1b2K3/7r b - - 5 58,6,2,1,9,16,1508352,750772,4,429831,65572,0.1526,949,h1h2
302,8/8/5pk1/7p/R6P/p3N3/1b2K3/7r b - - 5 58,6,2,2,9,16,1536000,763910,4,435080,66299,0.1524,950,h1h2
303,8/8/5pk1/7p/R6P/p7/4K3/2bN3r b - - 7 59,6,2,0,10,15,1223201,595323,2,382276,81827,0.2141,770,h1h3
303,8/8/5pk1/7p/R6P/p7/4K3/2bN3r b - - 7 59,6,2,1,10,15,1223201,595323,2,382276,81827,0.2141,772,h1h3
303,8/8/5pk1/7p/R6P/p7/4K3/2bN3r b - - 7 59,6,2,2,10,15,1223201,595323,2,382276,81827,0.2141,774,h1h3
304,8/8/5pk1/7p/R6P/p7/4KN1r/2b5 b - - 9 60,6,2,0,9,16,1638400,788396,14,427384,117577,0.2751,951,f6f5
304,8/8/5pk1/7p/R6P/p7/4KN1r/2b5 b - - 9 60,6,2,1,9,16,1638400,788396,14,427384,117577,0.2751,951,f6f5
304,8/8/5pk1/7p/R6P/p7/4KN1r/2b5 b - - 9 60,6,2,2,9,16,1639424,788857,14,427941,117761,0.2752,949,f6f5
305,8/8/5pk1/7p/R6P/p3K3/1b3N1r/8 b - - 11 61,6,2,0,9,15,1488896,731900,11,413115,83173,0.2013,949,b2c1
305,8/8/5pk1/7p/R6P/p3K3/1b3N1r/8 b - - 11 61,6,2,1,9,15,1474560,725844,11,405804,81174,0.2000,949,b2c1
305,8/8/5pk1/7p/R6P/p3K3/1b3N1r/8 b - - 11 61,6,2,2,9,15,1497088,735593,11,417393,84213,0.2018,952,b2c1
306,8/8/R4pk1/7p/7P/p1b1K3/5N1r/8 b - - 13 62,6,2,0,10,17,1642496,802544,5,428288,115214,0.2690,950,c3b2
306,8/8/R4pk1/7p/7P/p1b1K3/5N1r/8 b - - 13 62,6,2,1,10,17,1657856,809726,5,429668,115962,0.2699,949,c3b2
306,8/8/R4pk1/7p/7P/p1b1K3/5N1r/8 b - - 13 62,6,2,2,10,17,1664000,812619,5,430142,116215,0.2702,949,c3b2
307,8/8/5pk1/7p/7P/2b1K3/R4N1r/8 b - - 0 63,6,2,0,11,16,1562668,727271,5,313507,84953,0.2710,806,h2h4
307,8/8/5pk1/7p/7P/2b1K3/R4N1r/8 b - - 0 63,6,2,1,11,16,1562668,727271,5,313507,84953,0.2710,802,h2h4
307,8/8/5pk1/7p/7P/2b1K3/R4N1r/8 b - - 0 63,6,2,2,11,16,1562668,727271,5,313507,84953,0.2710,803,h2h4
308,8/8/5pk1/7p/3K3P/8/R4N1r/4b3 b - - 2 64,6,2,0,12,15,1369952,598733,3,368704,142284,0.3859,738,e1f2
308,8/8/5pk1/7p/3K3P/8/R4N1r/4b3 b - - 2 64,6,2,1,12,15,1369952,598733,3,368704,142284,0.3859,735,e1f2
308,8/8/5pk1/7p/3K3P/8/R4N1r/4b3 b - - 2 64,6,2,2,12,15,1369952,598733,3,368704,142284,0.3859,733,e1f2
0,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6,3,0,8,23,1685504,907235,3,355545,44370,0.1248,952,e2e4
0,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6,3,1,8,23,1674240,901444,3,354562,43977,0.1240,949,e2e4
0,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6,3,2,8,23,1685504,907235,3,355545,44370,0.1248,952,e2e4
1,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 10,6,3,0,6,25,1088512,825981,0,255985,12160,0.0475,950,e2a6
1,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 10,6,3,1,6,25,1115136,842576,0,259619,12492,0.0481,949,e2a6
1,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 10,6,3,2,6,25,1092608,829042,0,257068,12160,0.0473,949,e2a6
2,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 11,6,3,0,12,19,1582080,756371,4,506103,174157,0.3441,949,b4f4
2,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 11,6,3,1,12,19,1580032,755480,4,505293,173611,0.3436,949,b4f4
2,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 11,6,3,2,12,19,1587200,759605,4,508936,174679,0.3432,950,b4f4
3,4rrk1/pp1n3p/3q2pQ/2p1pb2/2PP4/2P3N1/P2B2PP/4RRK1 b - - 7 19,6,3,0,8,22,1614848,1015211,1,337141,40330,0.1196,949,f5d3
3,4rrk1/pp1n3p/3q2pQ/2p1pb2/2PP4/2P3N1/P2B2PP/4RRK1 b - - 7 19,6,3,1,8,22,1603584,1006147,1,333005,39686,0.1192,949,f5d3
3,4rrk1/pp1n3p/3q2pQ/2p1pb2/2PP4/2P3N1/P2B2PP/4RRK1 b - - 7 19,6,3,2,8,22,1599488,1002801,1,331469,39594,0.1195,950,f5d3
4,rq3rk1/ppp2ppp/1bnpN3/3N2B1/4P3/7P/PPPQ1PP1/2KR3R b - - 0 14,6,3,0,8,23,1484800,926798,0,403208,35553,0.0882,951,f7e6
4,rq3rk1/ppp2ppp/1bnpN3/3N2B1/4P3/7P/PPPQ1PP1/2KR3R b - - 0 14,6,3,1,8,23,1484800,926798,0,403208,35553,0.0882,949,f7e6
4,rq3rk1/ppp2ppp/1bnpN3/3N2B1/4P3/7P/PPPQ1PP1/2KR3R b - - 0 14,6,3,2,8,23,1486848,928293,0,404017,35715,0.0884,949,f7e6
5,r1bq1r1k/1pp1n1pp/1p1p4/4p2Q/4PpP1/1BNP4/PPP2P1P/3R1RK1 b - g3 0 14,6,3,0,7,21,1572864,983907,6,396886,26703,0.0673,950,f4f3
5,r1bq1r1k/1pp1n1pp/1p1p4/4p2Q/4PpP1/1BNP4/PPP2P1P/3R1RK1 b - g3 0 14,6,3,1,7,21,1554432,973493,6,393262,26224,0.0667,950,f4f3
5,r1bq1r1k/1pp1n1pp/1p1p4/4p2Q/4PpP1/1BNP4/PPP2P1P/3R1RK1 b - g3 0 14,6,3,2,7,21,1579008,987070,6,397484,26823,0.0675,950,f4f3
6,r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 15,6,3,0,7,23,1783808,1084718,0,337448,20516,0.0608,950,b4b2
6,r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 15,6,3,1,7,23,1787904,1088126,0,339203,20541,0.0606,950,b4b2
6,r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 15,6,3,2,7,23,1780736,1082099,0,336099,20507,0.0610,950,b4b2
7,r1bbk1nr/pp3p1p/2n5/1N4p1/2Np1B2/8/PPP2PPP/2KR1B1R w kq - 0 13,6,3,0,7,23,1520640,933193,3,347138,40605,0.1170,949,f4g3
7,r1bbk1nr/pp3p1p/2n5/1N4p1/2Np1B2/8/PPP2PPP/2KR1B1R w kq - 0 13,6,3,1,7,23,1510400,928292,3,346677,40160,0.1158,950,f4g3
7,r1bbk1nr/pp3p1p/2n5/1N4p1/2Np1B2/8/PPP2PPP/2KR1B1R w kq - 0 13,6,3,2,7,23,1513472,929763,3,346807,40290,0.1162,949,f4g3
8,r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16,6,3,0,6,22,1529856,1022913,1,382127,18674,0.0489,950,a1d1
8,r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16,6,3,1,6,22,1541120,1029369,1,383647,18828,0.0491,949,a1d1
8,r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16,6,3,2,6,22,1533952,1025439,1,382778,18727,0.0489,950,a1d1
9,4r1k1/r1q2ppp/ppp2n2/4P3/5Rb1/1N1BQ3/PPP3PP/R5K1 w - - 1 17,6,3,0,7,20,1800430,1039218,0,238667,20451,0.0857,823,e3g3
9,4r1k1/r1q2ppp/ppp2n2/4P3/5Rb1/1N1BQ3/PPP3PP/R5K1 w - - 1 17,6,3,1,7,20,1800430,1039218,0,238667,20451,0.0857,824,e3g3
9,4r1k1/r1q2ppp/ppp2n2/4P3/5Rb1/1N1BQ3/PPP3PP/R5K1 w - - 1 17,6,3,2,7,20,1800430,1039218,0,238667,20451,0.0857,818,e3g3
10,2rqkb1r/ppp2p2/2npb1p1/1N1Nn2p/2P1PP2/8/PP2B1PP/R1BQK2R b KQ - 0 11,6,3,0,7,25,1390592,926226,0,320642,17777,0.0554,949,e5g4
10,2rqkb1r/ppp2p2/2npb1p1/1N1Nn2p/2P1PP2/8/PP2B1PP/R1BQK2R b KQ - 0 11,6,3,1,7,25,1396736,929429,0,321176,17917,0.0558,951,e5g4
10,2rqkb1r/ppp2p2/2npb1p1/1N1Nn2p/2P1PP2/8/PP2B1PP/R1BQK2R b KQ - 0 11,6,3,2,7,25,1396736,929429,0,321176,17917,0.0558,952,e5g4
11,r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16,6,3,0,7,25,1482319,944304,0,346667,20817,0.0600,863,d1c2
11,r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16,6,3,1,7,25,1482319,944304,0,346667,20817,0.0600,872,d1c2
11,r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16,6,3,2,7,25,1482319,944304,0,346667,20817,0.0600,872,d1c2
12,3r1rk1/p5pp/bpp1pp2/8/q1PP1P2/b3P3/P2NQRPP/1R2B1K1 b - - 6 22,6,3,0,6,23,1440768,985680,2,412943,19353,0.0469,950,a3d6
12,3r1rk1/p5pp/bpp1pp2/8/q1PP1P2/b3P3/P2NQRPP/1R2B1K1 b - - 6 22,6,3,1,6,23,1434624,981427,2,410678,18807,0.0458,950,a3d6
12,3r1rk1/p5pp/bpp1pp2/8/q1PP1P2/b3P3/P2NQRPP/1R2B1K1 b - - 6 22,6,3,2,6,23,1436672,982876,2,411766,19148,0.0465,950,a3d6
13,r1q2rk1/2p1bppp/2Pp4/p6b/Q1PNp3/4B3/PP1R1PPP/2K4R w - - 2 18,6,3,0,8,21,1485695,892408,1,353375,41367,0.1171,897,h2h3
13,r1q2rk1/2p1bppp/2Pp4/p6b/Q1PNp3/4B3/PP1R1PPP/2K4R w - - 2 18,6,3,1,8,21,1485695,892408,1,353375,41367,0.1171,888,h2h3
13,r1q2rk1/2p1bppp/2Pp4/p6b/Q1PNp3/4B3/PP1R1PPP/2K4R w - - 2 18,6,3,2,8,21,1485695,892408,1,353375,41367,0.1171,886,h2h3
14,4k2r/1pb2ppp/1p2p3/1R1p4/3P4/2r1PN2/P4PPP/1R4K1 b - - 3 22,6,3,0,8,20,1647616,955603,3,427183,45051,0.1055,950,e8e7
14,4k2r/1pb2ppp/1p2p3/1R1p4/3P4/2r1PN2/P4PPP/1R4K1 b - - 3 22,6,3,1,8,20,1615872,937816,3,421456,44417,0.1054,949,e8e7
14,4k2r/1pb2ppp/1p2p3/1R1p4/3P4/2r1PN2/P4PPP/1R4K1 b - - 3 22,6,3,2,8,20,1632256,947122,3,424514,44713,0.1053,952,e8e7
15,3q2k1/pb3p1p/4pbp1/2r5/PpN2N2/1P2P2P/5PP1/Q2R2K1 b - - 4 26,6,3,0,7,19,1664000,1012802,4,374341,29007,0.0775,950,c5d5
15,3q2k1/pb3p1p/4pbp1/2r5/PpN2N2/1P2P2P/5PP1/Q2R2K1 b - - 4 26,6,3,1,7,19,1664000,1012802,4,374341,29007,0.0775,949,c5d5
15,3q2k1/pb3p1p/4pbp1/2r5/PpN2N2/1P2P2P/5PP1/Q2R2K1 b - - 4 26,6,3,2,7,19,1659904,1009425,4,372125,28785,0.0774,949,c5d5
16,6k1/6p1/6Pp/ppp5/3pn2P/1P3K2/1PP2P2/3N4 b - - 0 1,6,3,0,11,19,1406976,718136,16,466091,73473,0.1576,949,e4f6
16,6k1/6p1/6Pp/ppp5/3pn2P/1P3K2/1PP2P2/3N4 b - - 0 1,6,3,1,11,19,1406976,718136,16,466091,73473,0.1576,951,e4f6
16,6k1/6p1/6Pp/ppp5/3pn2P/1P3K2/1PP2P2/3N4 b - - 0 1,6,3,2,11,19,1406976,718136,16,466091,73473,0.1576,952,e4f6
17,3b4/5kp1/1p1p1p1p/pP1PpP1P/P1P1P3/3KN3/8/8 w - - 0 1,6,3,0,15,21,1555456,669615,57,558938,229643,0.4109,949,e3g4
17,3b4/5kp1/1p1p1p1p/pP1PpP1P/P1P1P3/3KN3/8/8 w - - 0 1,6,3,1,15,21,1561600,672512,57,561951,230324,0.4099,949,e3g4
17,3b4/5kp1/1p1p1p1p/pP1PpP1P/P1P1P3/3KN3/8/8 w - - 0 1,6,3,2,15,21,1561600,672512,57,561951,230324,0.4099,949,e3g4
18,2K5/p7/7P/5pR1/8/5k2/r7/8 w - - 4 3,6,3,0,10,15,1873920,834434,13,429230,139413,0.3248,949,h6h7
18,2K5/p7/7P/5pR1/8/5k2/r7/8 w - - 4 3,6,3,1,10,15,1875968,835390,13,429737,139537,0.3247,949,h6h7
18,2K5/p7/7P/5pR1/8/5k2/r7/8 w - - 4 3,6,3,2,10,15,1873920,834434,13,429230,139413,0.3248,950,h6h7
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,6,3,0,11,17,1470493,689937,9,359578,110055,0.3061,773,a4a5
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,6,3,1,11,17,1470493,689937,9,359578,110055,0.3061,767,a4a5
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,6,3,2,11,17,1470493,689937,9,359578,110055,0.3061,767,a4a5
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,6,3,0,13,17,1802240,793931,36,478627,209799,0.4383,949,e4e6
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,6,3,1,13,17,1797120,791330,36,477232,209734,0.4395,951,e4e6
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,6,3,2,13,17,1806336,795940,36,480096,210020,0.4375,949,e4e6
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,6,3,0,14,20,1293972,472927,13,534888,270863,0.5064,844,d5d6
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,6,3,1,14,20,1293972,472927,13,534888,270863,0.5064,834,d5d6
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,6,3,2,14,20,1293972,472927,13,534888,270863,0.5064,837,d5d6
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,6,3,0,13,20,1500160,552190,20,609682,316588,0.5193,950,g4g5
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,6,3,1,13,20,1500160,552190,20,609682,316588,0.5193,949,g4g5
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,6,3,2,13,20,1500160,552190,20,609682,316588,0.5193,949,g4g5
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,6,3,0,12,19,1240104,585608,16,358362,94863,0.2647,743,f4f5
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,6,3,1,12,19,1240104,585608,16,358362,94863,0.2647,744,f4f5
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,6,3,2,12,19,1240104,585608,16,358362,94863,0.2647,749,f4f5
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,6,3,0,13,22,1187562,589854,13,378287,102834,0.2718,757,d6c7
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,6,3,1,13,22,1187562,589854,13,378287,102834,0.2718,758,d6c7
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,6,3,2,13,22,1187562,589854,13,378287,102834,0.2718,757,d6c7
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,6,3,0,11,16,1360746,627314,7,411862,118382,0.2874,898,h6h5
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,6,3,1,11,16,1360746,627314,7,411862,118382,0.2874,893,h6h5
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,6,3,2,11,16,1360746,627314,7,411862,118382,0.2874,901,h6h5
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,6,3,0,9,16,1701897,855983,3,388634,69528,0.1789,902,c5d3
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,6,3,1,9,16,1701897,855983,3,388634,69528,0.1789,900,c5d3
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,6,3,2,9,16,1701897,855983,3,388634,69528,0.1789,898,c5d3
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,6,3,0,7,19,1538048,909735,2,392104,28671,0.0731,949,d1c3
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,6,3,1,7,19,1538048,909735,2,392104,28671,0.0731,950,d1c3
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,6,3,2,7,19,1532928,906782,2,390806,28657,0.0733,949,d1c3
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,6,3,0,9,19,1866752,937288,2,382146,92768,0.2428,951,a5a6
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,6,3,1,9,19,1866752,937288,2,382146,92768,0.2428,949,a5a6
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,6,3,2,9,19,1866752,937288,2,382146,92768,0.2428,950,a5a6
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,6,3,0,14,18,1628138,678759,32,516919,243327,0.4707,869,b3a4
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,6,3,1,14,18,1628138,678759,32,516919,243327,0.4707,863,b3a4
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,6,3,2,14,18,1628138,678759,32,516919,243327,0.4707,850,b3a4
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,6,3,0,7,17,1461248,931201,1,424640,35729,0.0841,949,g3d6
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,6,3,1,7,17,1465344,934307,1,426885,35957,0.0842,950,g3d6
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,6,3,2,7,17,1467392,936123,1,428272,36017,0.0841,949,g3d6
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,6,3,0,6,23,1589248,1116421,0,337042,15783,0.0468,950,d3g6
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,6,3,1,6,23,1583104,1112813,0,336478,15720,0.0467,949,d3g6
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,6,3,2,6,23,1565696,1098883,0,331860,15518,0.0468,949,d3g6
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,6,3,0,6,24,1745920,1016239,2,299350,30644,0.1024,950,a1c1
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,6,3,1,6,24,1734656,1010188,2,298498,30491,0.1021,949,a1c1
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,6,3,2,6,24,1752064,1019417,2,299693,30723,0.1025,950,a1c1
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,6,3,0,7,23,1402880,967350,1,342595,24066,0.0702,950,h4h3
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,6,3,1,7,23,1406976,970296,1,343745,24083,0.0701,950,h4h3
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,6,3,2,7,23,1402880,967350,1,342595,24066,0.0702,950,h4h3
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,6,3,0,7,20,1429504,997418,0,352620,32749,0.0929,950,b6d7
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,6,3,1,7,20,1426432,994572,0,351368,32659,0.0929,949,b6d7
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,6,3,2,7,20,1429504,997418,0,352620,32749,0.0929,950,b6d7
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,6,3,0,6,19,1432576,981344,2,429514,18028,0.0420,949,d2g5
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,6,3,1,6,19,1437696,985628,2,431337,18036,0.0418,950,d2g5
